formatted_date,high,low,open,close,volume,adjclose
2020-04-03,33.4444694519043,32.0417594909668,32.18832015991211,32.90056610107422,2839073387,32.90056610107422
2020-04-04,33.28744888305664,32.57878494262695,32.888694763183594,33.158512115478516,2632637706,33.158512115478516
2020-04-05,33.422874450683594,32.54936981201172,33.17031478881836,33.28529739379883,2524129866,33.28529739379883
2020-04-06,36.13066864013672,33.1170768737793,33.276004791259766,36.2512092590332,3501692445,36.2512092590332
2020-04-07,38.158878326416016,35.76245880126953,36.26020431518555,36.19562911987305,3558362792,36.19562911987305
2020-04-08,37.93991470336914,35.98883819580078,36.20429229736328,37.379154205322266,3091643185,37.379154205322266
2020-04-09,37.54117202758789,36.388519287109375,37.40188980102539,37.24644088745117,2913245140,37.24644088745117
2020-04-10,37.30646514892578,33.115055084228516,37.2587776184082,33.954368591308594,3220308682,33.954368591308594
2020-04-11,34.51981735229492,33.49258804321289,33.94386672973633,33.99941635131836,2711421539,33.99941635131836
2020-04-12,34.758541107177734,33.748836517333984,34.00081253051758,34.069454193115234,2921075251,34.069454193115234
2020-04-13,34.1087532043457,32.05024337768555,34.1087532043457,32.899234771728516,3192398381,32.899234771728516
2020-04-14,33.177730560302734,32.36579513549805,32.91402053833008,32.51694107055664,2941177192,32.51694107055664
2020-04-15,33.07796859741211,31.501880645751953,32.53773498535156,31.617216110229492,2952521267,31.617216110229492
2020-04-16,34.475948333740234,30.910198211669922,31.660858154296875,34.187286376953125,3992616247,34.187286376953125
2020-04-17,34.571834564208984,33.65906524658203,34.17610168457031,34.170040130615234,3274809682,34.170040130615234
2020-04-18,35.478431701660156,34.00095748901367,34.17528533935547,35.46334457397461,3603961569,35.46334457397461
2020-04-19,35.57841873168945,34.050987243652344,35.451438903808594,34.144466400146484,3654591758,34.144466400146484
2020-04-20,34.7554817199707,32.5454216003418,34.17639923095703,32.8132438659668,3450396611,32.8132438659668
2020-04-21,33.603782653808594,32.592041015625,32.79816436767578,33.3697395324707,3215397313,33.3697395324707
2020-04-22,34.336830139160156,33.1047477722168,33.33163070678711,33.99440002441406,3270230834,33.99440002441406
2020-04-23,35.11022186279297,33.51834487915039,33.986549377441406,34.76244354248047,3851707086,34.76244354248047
2020-04-24,36.571754455566406,34.75787353515625,34.808990478515625,36.2397346496582,3871086749,36.2397346496582
2020-04-25,36.916900634765625,35.88370132446289,36.24357986450195,36.16246795654297,3857544483,36.16246795654297
2020-04-26,36.653167724609375,35.82263946533203,36.16651916503906,36.13832473754883,3790900158,36.13832473754883
2020-04-27,36.69605255126953,35.33363342285156,36.12889862060547,35.99177932739258,3601370466,35.99177932739258
2020-04-28,37.2567253112793,35.50755310058594,36.014408111572266,37.01720428466797,3549406120,37.01720428466797
2020-04-29,39.87167739868164,36.88397979736328,37.06772232055664,39.435585021972656,4549636981,39.435585021972656
2020-04-30,40.821163177490234,37.032711029052734,39.40876388549805,37.13386154174805,4550495791,37.13386154174805
2020-05-01,38.762054443359375,37.134056091308594,37.134056091308594,38.22724533081055,3664798390,38.22724533081055
2020-05-02,39.64731979370117,37.95285415649414,38.21017074584961,39.56010437011719,3562452213,39.56010437011719
2020-05-03,40.02933883666992,38.03400421142578,39.565635681152344,38.76335525512695,3748432303,38.76335525512695
2020-05-04,38.83174514770508,36.99188232421875,38.74397659301758,38.14599609375,3606435257,38.14599609375
2020-05-05,38.41807174682617,37.21706008911133,38.12735366821289,37.6052131652832,3365799629,37.6052131652832
2020-05-06,38.586910247802734,37.27615737915039,37.59046936035156,37.27615737915039,3712663590,37.27615737915039
2020-05-07,38.90487289428711,36.55158233642578,37.338417053222656,38.237998962402344,4104720079,38.237998962402344
2020-05-08,39.131065368652344,37.62763214111328,38.21990966796875,38.596038818359375,3853546413,38.596038818359375
2020-05-09,39.44853973388672,37.992183685302734,38.56156921386719,38.10592269897461,3821218668,38.10592269897461
2020-05-10,38.094970703125,32.70534133911133,38.094970703125,34.12394714355469,4657823140,34.12394714355469
2020-05-11,34.512393951416016,32.5458869934082,34.11640930175781,33.81867218017578,4153736284,33.81867218017578
2020-05-12,34.505958557128906,33.64415740966797,33.850502014160156,34.367671966552734,3864200656,34.367671966552734
2020-05-13,35.595970153808594,34.217525482177734,34.337196350097656,35.24140930175781,3729972690,35.24140930175781
2020-05-14,36.16562271118164,34.79487609863281,35.209022521972656,35.92623519897461,4106865629,35.92623519897461
2020-05-15,36.03445053100586,35.079898834228516,35.9266471862793,35.38917922973633,3586024689,35.38917922973633
2020-05-16,36.138614654541016,35.17812728881836,35.40353775024414,35.70223617553711,3204935391,35.70223617553711
2020-05-17,36.647335052490234,35.60597229003906,35.675323486328125,36.11453628540039,3228324945,36.11453628540039
2020-05-18,38.21253204345703,36.063880920410156,36.116390228271484,37.056427001953125,3667044725,37.056427001953125
2020-05-19,37.031211853027344,36.36220932006836,37.06645965576172,37.031211853027344,2947549635,37.031211853027344
2020-05-20,37.48329162597656,35.718509674072266,37.03433609008789,36.095428466796875,2817755719,36.095428466796875
2020-05-21,36.376129150390625,34.23143005371094,36.08244323730469,34.97066879272461,2572086741,34.97066879272461
2020-05-22,36.64415740966797,34.751678466796875,34.96057891845703,36.33681869506836,2390482324,36.33681869506836
2020-05-23,36.60444641113281,35.92460632324219,36.33736801147461,36.193416595458984,2118123164,36.193416595458984
2020-05-24,36.47686004638672,34.8394889831543,36.181480407714844,34.83330535888672,2179589834,34.83330535888672
2020-05-25,35.63563537597656,34.549659729003906,34.7978401184082,35.19933319091797,2214036898,35.19933319091797
2020-05-26,35.226402282714844,34.12453842163086,35.18381881713867,34.405311584472656,2007194123,34.405311584472656
2020-05-27,35.99711608886719,34.35776138305664,34.38669204711914,35.76070785522461,2248308529,35.76070785522461
2020-05-28,36.42141342163086,35.48279571533203,35.769195556640625,36.327728271484375,2226352187,36.327728271484375
2020-05-29,36.83511734008789,35.8961296081543,36.342201232910156,36.17488098144531,2132456597,36.17488098144531
2020-05-30,38.51496124267578,35.82975387573242,36.15900421142578,38.51308822631836,2311158043,38.51308822631836
2020-05-31,38.53449249267578,36.720699310302734,38.513614654541016,36.92737579345703,2136468252,36.92737579345703
2020-06-01,38.74238967895508,36.79951095581055,36.9130744934082,38.5479736328125,2431536438,38.5479736328125
2020-06-02,39.64116287231445,36.099090576171875,38.52326965332031,36.50602722167969,2433248023,36.50602722167969
2020-06-03,37.84463882446289,36.26945495605469,36.511051177978516,37.515846252441406,2140503267,37.515846252441406
2020-06-04,38.26700973510742,37.149375915527344,37.537906646728516,37.77775573730469,2139131764,37.77775573730469
2020-06-05,37.89160919189453,36.903785705566406,37.80697250366211,37.1506233215332,2014422302,37.1506233215332
2020-06-06,37.36481475830078,36.65733337402344,37.161346435546875,36.897029876708984,1705492174,36.897029876708984
2020-06-07,37.06022262573242,35.83530807495117,36.906551361083984,36.66004943847656,1873708687,36.66004943847656
2020-06-08,36.90275192260742,36.16737365722656,36.65311050415039,36.48653030395508,1851057810,36.48653030395508
2020-06-09,36.65693283081055,35.85256576538086,36.48454284667969,36.23847961425781,1684288070,36.23847961425781
2020-06-10,36.78634262084961,36.040592193603516,36.238365173339844,36.72038269042969,1688731338,36.72038269042969
2020-06-11,36.861148834228516,34.04505920410156,36.72322082519531,34.60219955444336,2031079906,34.60219955444336
2020-06-12,35.987884521484375,34.3167724609375,34.59107971191406,35.73522186279297,1802023408,35.73522186279297
2020-06-13,36.02259826660156,35.4407844543457,35.70784378051758,35.947669982910156,1386930819,35.947669982910156
2020-06-14,35.955055236816406,35.082763671875,35.955055236816406,35.24619674682617,1425056386,35.24619674682617
2020-06-15,35.08095169067383,33.76283264160156,35.24619674682617,34.74986267089844,1654407611,34.74986267089844
2020-06-16,34.948341369628906,34.54411315917969,34.745643615722656,34.86420822143555,1463192600,34.86420822143555
2020-06-17,35.641334533691406,34.54701232910156,34.86833190917969,35.08185577392578,1590987695,35.08185577392578
2020-06-18,35.1334228515625,34.739540100097656,35.08185577392578,35.05427551269531,1268635237,35.05427551269531
2020-06-19,35.242095947265625,34.50008773803711,35.051246643066406,34.56178665161133,1386881541,34.56178665161133
2020-06-20,35.45564270019531,34.52242660522461,34.534610748291016,35.101905822753906,1215086890,35.101905822753906
2020-06-21,35.43313980102539,34.84492111206055,35.094234466552734,34.89005661010742,1103489393,34.89005661010742
2020-06-22,35.55840301513672,34.898681640625,34.907718658447266,35.34823989868164,1327695941,35.34823989868164
2020-06-23,35.39474105834961,35.00956726074219,35.353824615478516,35.277374267578125,1090698702,35.277374267578125
2020-06-24,35.5860595703125,34.350318908691406,35.28445053100586,34.51888656616211,1203456939,34.51888656616211
2020-06-25,34.666046142578125,34.02395248413086,34.534202575683594,34.25998306274414,1055918537,34.25998306274414
2020-06-26,35.31565856933594,33.63121032714844,34.26060485839844,35.120201110839844,1390065364,35.120201110839844
2020-06-27,35.21635055541992,33.030460357666016,35.08787536621094,33.6795768737793,1177895921,33.6795768737793
2020-06-28,34.054622650146484,33.049564361572266,33.6795768737793,33.54935073852539,1083562000,33.54935073852539
2020-06-29,34.13853454589844,33.16082763671875,33.56496047973633,33.999610900878906,1355629542,33.999610900878906
2020-06-30,34.10749053955078,33.373870849609375,33.912628173828125,33.47686767578125,1122397218,33.47686767578125
2020-07-01,33.8155632019043,33.346309661865234,33.449214935302734,33.45467758178711,979211900,33.45467758178711
2020-07-02,33.57593536376953,32.61741638183594,33.484745025634766,33.27645492553711,1074095655,33.27645492553711
2020-07-03,33.497554779052734,32.87850570678711,33.265323638916016,33.00828170776367,899527855,33.00828170776367
2020-07-04,33.78167724609375,32.94963455200195,32.98265838623047,33.69647216796875,939722521,33.69647216796875
2020-07-05,33.77002716064453,32.85061264038086,33.660926818847656,33.34393310546875,937897742,33.34393310546875
2020-07-06,35.33195495605469,33.25533676147461,33.34393310546875,35.184776306152344,1395437488,35.184776306152344
2020-07-07,35.36445617675781,34.54921340942383,35.184776306152344,34.54132080078125,1085228207,34.54132080078125
2020-07-08,36.000553131103516,34.37765884399414,34.54144287109375,35.837684631347656,1714069438,35.837684631347656
2020-07-09,36.12188720703125,34.763240814208984,35.827964782714844,35.333168029785156,1575014353,35.333168029785156
2020-07-10,35.37299346923828,34.638736724853516,35.307708740234375,35.052833557128906,1457930985,35.052833557128906
2020-07-11,35.41792297363281,34.86193084716797,35.056434631347656,35.39479064941406,1398284053,35.39479064941406
2020-07-12,35.79531478881836,34.90876007080078,35.403255462646484,35.347373962402344,1266142937,35.347373962402344
2020-07-13,35.94558334350586,34.426029205322266,35.347373962402344,34.989715576171875,1374025866,34.989715576171875
2020-07-14,35.00258255004883,34.362823486328125,35.029090881347656,34.8532829284668,1498173111,34.8532829284668
2020-07-15,35.00687026977539,34.168983459472656,34.843345642089844,34.37565231323242,1437569453,34.37565231323242
2020-07-16,34.50151443481445,33.10157775878906,34.3636360168457,33.47071838378906,1229196345,33.47071838378906
2020-07-17,33.75323486328125,33.27497482299805,33.475364685058594,33.34617233276367,1063526328,33.34617233276367
2020-07-18,34.08371353149414,33.25003433227539,33.342552185058594,33.76190948486328,908227713,33.76190948486328
2020-07-19,33.96957015991211,33.33039093017578,33.76190948486328,33.847206115722656,907386724,33.847206115722656
2020-07-20,33.9814453125,32.89773941040039,33.8459587097168,33.15073013305664,909862248,33.15073013305664
2020-07-21,34.61323928833008,33.067596435546875,33.14929962158203,34.25764846801758,1087215199,34.25764846801758
2020-07-22,35.34680938720703,34.18989944458008,34.25029754638672,35.30046463012695,1086996647,35.30046463012695
2020-07-23,35.707733154296875,35.008323669433594,35.30319595336914,35.23457717895508,1395025898,35.23457717895508
2020-07-24,35.258460998535156,34.63566970825195,35.23460388183594,34.54054260253906,1267050345,34.54054260253906
2020-07-25,38.43364334106445,34.45091247558594,34.481689453125,38.154052734375,1902569027,38.154052734375
2020-07-26,39.384586334228516,37.30271530151367,38.17892837524414,37.490089416503906,2021557448,37.490089416503906
2020-07-27,42.62216567993164,36.85176467895508,37.48621368408203,41.08705139160156,2636366947,41.08705139160156
2020-07-28,44.13224411010742,40.30606460571289,41.17314910888672,43.002037048339844,2548154590,43.002037048339844
2020-07-29,43.849159240722656,42.3799934387207,43.01480484008789,42.49667739868164,1981688904,42.49667739868164
2020-07-30,44.44691848754883,41.7202033996582,42.441864013671875,43.172645568847656,2298558508,43.172645568847656
2020-07-31,44.827667236328125,42.51702880859375,43.18158721923828,44.32327651977539,1881072684,44.32327651977539
2020-08-01,47.123802185058594,43.94601058959961,44.32327651977539,46.84107971191406,2388146953,46.84107971191406
2020-08-02,49.26044464111328,42.64506530761719,46.81532669067383,43.245174407958984,2671591630,43.245174407958984
2020-08-03,45.65421676635742,42.85512161254883,43.2325439453125,44.70438766479492,1720686801,44.70438766479492
2020-08-04,45.46149826049805,43.71957778930664,44.699378967285156,43.96468734741211,1596031966,43.96468734741211
2020-08-05,45.56064224243164,43.67057418823242,43.99766159057617,44.95370864868164,1633725086,44.95370864868164
2020-08-06,46.01744842529297,44.17521286010742,44.93559646606445,45.035423278808594,1705871016,45.035423278808594
2020-08-07,46.44743728637695,42.80104064941406,45.02327346801758,43.86627960205078,2112636235,43.86627960205078
2020-08-08,44.86045837402344,43.41097640991211,43.83588409423828,44.543479919433594,1323234784,44.543479919433594
2020-08-09,44.950279235839844,43.316375732421875,44.61922073364258,43.778724670410156,1226660325,43.778724670410156
2020-08-10,45.27709197998047,43.761661529541016,43.761661529541016,44.57680130004883,1718549167,44.57680130004883
2020-08-11,45.4803466796875,40.78775405883789,44.57680130004883,41.66973114013672,2110768477,41.66973114013672
2020-08-12,42.55491256713867,40.115882873535156,41.65406036376953,42.134300231933594,1878264266,42.134300231933594
2020-08-13,44.257835388183594,40.018611907958984,42.14973068237305,44.18140411376953,2175829012,44.18140411376953
2020-08-14,44.385337829589844,43.00999450683594,44.15078353881836,43.367671966552734,1892123822,43.367671966552734
2020-08-15,46.13619613647461,43.34722137451172,43.34722137451172,45.79359436035156,2340989058,45.79359436035156
2020-08-16,49.075828552246094,45.337371826171875,45.804534912109375,48.70029067993164,2743609685,48.70029067993164
2020-08-17,52.2730598449707,47.2574577331543,48.70029067993164,51.142730712890625,3050228154,51.142730712890625
2020-08-18,51.880916595458984,48.59457015991211,51.1641845703125,49.438819885253906,2736671143,49.438819885253906
2020-08-19,50.51026916503906,45.475364685058594,49.45927810668945,47.296138763427734,2552254092,47.296138763427734
2020-08-20,48.166053771972656,46.8050422668457,47.307838439941406,47.628997802734375,2118956376,47.628997802734375
2020-08-21,48.09571075439453,45.206729888916016,47.5830192565918,45.369075775146484,2224244908,45.369075775146484
2020-08-22,46.19098663330078,44.530757904052734,45.356876373291016,46.07597732543945,1770841228,46.07597732543945
2020-08-23,46.9919548034668,44.57036590576172,46.039031982421875,46.30040740966797,1768528640,46.30040740966797
2020-08-24,48.06679916381836,46.029571533203125,46.30040740966797,47.58685302734375,1905348144,47.58685302734375
2020-08-25,47.72408676147461,43.59538650512695,47.59884262084961,44.54145812988281,1996219778,44.54145812988281
2020-08-26,44.72956085205078,43.56031036376953,44.43605422973633,44.150352478027344,1563847968,44.150352478027344
2020-08-27,44.67081832885742,41.506080627441406,44.1053581237793,42.45706558227539,1676004863,42.45706558227539
2020-08-28,43.58642578125,42.11408615112305,42.50475311279297,42.958736419677734,1652335965,42.958736419677734
2020-08-29,43.61227035522461,42.79069519042969,43.022003173828125,42.91179275512695,1502539298,42.91179275512695
2020-08-30,47.03281784057617,42.82138442993164,42.848880767822266,46.95964050292969,2065990175,46.95964050292969
2020-08-31,47.52987289428711,45.442108154296875,47.048519134521484,45.73212814331055,1917091419,45.73212814331055
2020-09-01,47.93065643310547,45.17562484741211,45.72560119628906,46.931251525878906,2028512257,46.931251525878906
2020-09-02,47.09068298339844,42.877655029296875,46.922691345214844,43.52668762207031,2090319475,43.52668762207031
2020-09-03,43.89647674560547,35.47524642944336,43.46183776855469,36.021873474121094,2085026786,36.021873474121094
2020-09-04,39.377723693847656,35.55697250366211,36.025718688964844,38.11431121826172,2147204426,38.11431121826172
2020-09-05,38.64606857299805,34.751468658447266,38.119773864746094,35.83805465698242,2132515619,35.83805465698242
2020-09-06,36.79264450073242,35.110084533691406,35.8434944152832,36.281070709228516,1567343618,36.281070709228516
2020-09-07,37.27741241455078,34.65056610107422,36.266239166259766,37.05723571777344,1698489579,37.05723571777344
2020-09-08,37.50089645385742,35.638572692871094,37.08384323120117,36.54323959350586,1784757294,36.54323959350586
2020-09-09,37.59127426147461,36.028480529785156,36.538272857666016,36.84722137451172,1406401928,36.84722137451172
2020-09-10,38.20356369018555,36.851680755615234,36.86683654785156,38.036659240722656,1562485921,38.036659240722656
2020-09-11,38.61642837524414,36.95015335083008,38.036659240722656,38.36634063720703,1434288703,38.36634063720703
2020-09-12,40.032135009765625,38.04016876220703,38.341312408447266,39.716400146484375,1241873958,39.716400146484375
2020-09-13,39.80570602416992,37.143646240234375,39.67245864868164,37.53986358642578,1394807111,37.53986358642578
2020-09-14,38.79069137573242,37.0208625793457,37.52707290649414,38.205421447753906,1390206885,38.205421447753906
2020-09-15,39.031715393066406,37.541053771972656,38.226619720458984,37.56886291503906,1291198609,37.56886291503906
2020-09-16,37.57904052734375,36.85084915161133,37.62284851074219,36.986732482910156,1291727211,36.986732482910156
2020-09-17,38.249725341796875,36.96099090576172,37.02317810058594,37.66740417480469,1311441586,37.66740417480469
2020-09-18,37.7834587097168,36.96321105957031,37.62980270385742,37.52010726928711,879322198,37.52010726928711
2020-09-19,37.961387634277344,37.32285690307617,37.534637451171875,37.68579864501953,744564909,37.68579864501953
2020-09-20,37.68094253540039,35.9471435546875,37.67891311645508,36.41888427734375,799438344,36.41888427734375
2020-09-21,36.821651458740234,33.22846603393555,36.44100570678711,33.847755432128906,1500467179,33.847755432128906
2020-09-22,35.14545440673828,33.81254196166992,33.82376480102539,34.957393646240234,846523254,34.957393646240234
2020-09-23,35.424781799316406,33.59111022949219,34.91110610961914,33.86659240722656,1318796142,33.86659240722656
2020-09-24,35.46104431152344,33.60883712768555,33.857666015625,35.310482025146484,1623602482,35.310482025146484
2020-09-25,36.52671813964844,34.5854377746582,35.314945220947266,36.160335540771484,1451189092,36.160335540771484
2020-09-26,36.50028991699219,35.59404754638672,36.17356491088867,36.2408447265625,1666199954,36.2408447265625
2020-09-27,36.55695724487305,35.35783767700195,36.16427230834961,36.11021423339844,1737044066,36.11021423339844
2020-09-28,36.428287506103516,35.21035385131836,36.12504959106445,35.23109436035156,1494414852,35.23109436035156
2020-09-29,35.69181442260742,35.03752517700195,35.186439514160156,35.59835433959961,1391680022,35.59835433959961
2020-09-30,36.19221115112305,35.426876068115234,35.60628128051758,35.90115737915039,1532548683,35.90115737915039
2020-10-01,37.715084075927734,35.338462829589844,35.944122314453125,35.940948486328125,1985760537,35.940948486328125
2020-10-02,36.50682067871094,34.252593994140625,35.96846389770508,34.72919464111328,1702014352,34.72919464111328
2020-10-03,35.667381286621094,34.62461853027344,34.71506881713867,35.243186950683594,1320481828,35.243186950683594
2020-10-04,36.37947082519531,35.14363098144531,35.242576599121094,36.1427001953125,1573585518,36.1427001953125
2020-10-05,36.39278793334961,35.22030258178711,36.15226745605469,35.68373489379883,1808223645,35.68373489379883
2020-10-06,37.15329360961914,35.21540451049805,35.678836822509766,35.69268035888672,2338689868,35.69268035888672
2020-10-07,36.380496978759766,35.14051818847656,35.70753479003906,36.12519454956055,1677866687,36.12519454956055
2020-10-08,36.70133972167969,35.400150299072266,36.140769958496094,36.491214752197266,1816386182,36.491214752197266
2020-10-09,37.115867614746094,36.08580017089844,36.48941421508789,36.66682815551758,1725241925,36.66682815551758
2020-10-10,38.631282806396484,36.624027252197266,36.624027252197266,37.491756439208984,2132043535,37.491756439208984
2020-10-11,39.27192687988281,37.449012756347656,37.48701858520508,38.929656982421875,1996141263,38.929656982421875
2020-10-12,39.43693923950195,38.043495178222656,38.84355545043945,38.84043502807617,2025619095,38.84043502807617
2020-10-13,38.793914794921875,37.87583923339844,38.793914794921875,38.6096076965332,1683659478,38.6096076965332
2020-10-14,39.10487747192383,37.94719696044922,38.66105270385742,38.30777359008789,1701157034,38.30777359008789
2020-10-15,38.621826171875,37.842952728271484,38.29173278808594,38.357513427734375,1813993337,38.357513427734375
2020-10-16,38.69129943847656,35.74009704589844,38.39204788208008,36.928306579589844,1805289381,36.928306579589844
2020-10-17,36.970359802246094,36.19528579711914,36.970359802246094,36.43357467651367,1679676761,36.43357467651367
2020-10-18,37.071800231933594,36.371212005615234,36.43782424926758,36.83967208862305,2039713291,36.83967208862305
2020-10-19,37.33967590332031,36.35306167602539,36.856624603271484,37.148765563964844,1367899058,37.148765563964844
2020-10-20,37.40894317626953,36.09710693359375,37.15156936645508,36.31629180908203,1356500322,36.31629180908203
2020-10-21,41.51216125488281,36.31960678100586,36.325408935546875,40.40208053588867,2692435095,40.40208053588867
2020-10-22,42.708106994628906,40.360591888427734,40.37965774536133,41.495094299316406,2916795561,41.495094299316406
2020-10-23,43.24909591674805,40.71512222290039,41.5196647644043,42.35039520263672,2698362378,42.35039520263672
2020-10-24,45.47563934326172,42.01797866821289,42.350425720214844,45.29960250854492,2988806892,45.29960250854492
2020-10-25,45.817264556884766,43.4336051940918,45.29960250854492,44.951351165771484,2854259614,44.951351165771484
2020-10-26,45.27400207519531,42.405242919921875,44.95136642456055,43.59920120239258,2844228391,43.59920120239258
2020-10-27,45.06767654418945,43.35366439819336,43.599178314208984,44.367576599121094,2633442368,44.367576599121094
2020-10-28,46.25902557373047,42.127967834472656,44.36759567260742,42.91465377807617,2914898012,42.91465377807617
2020-10-29,43.243961334228516,41.3243522644043,42.91469192504883,42.35186004638672,2328023956,42.35186004638672
2020-10-30,42.9801025390625,40.55055618286133,42.3519401550293,41.57787322998047,1980223981,41.57787322998047
2020-10-31,43.341209411621094,41.35448455810547,41.577877044677734,42.94342041015625,2052854802,42.94342041015625
2020-11-01,43.24002456665039,41.9155158996582,42.94342041015625,43.00458526611328,1582852301,43.00458526611328
2020-11-02,43.889705657958984,41.15304183959961,43.00435256958008,41.64827346801758,2337032397,41.64827346801758
2020-11-03,41.9741096496582,39.972900390625,41.648216247558594,41.02147674560547,1966713071,41.02147674560547
2020-11-04,42.35105895996094,39.808319091796875,41.021358489990234,42.03270721435547,2352739708,42.03270721435547
2020-11-05,45.077362060546875,42.03484344482422,42.03484344482422,44.65791320800781,2473839891,44.65791320800781
2020-11-06,48.09452438354492,44.4603271484375,44.65616226196289,47.99018859863281,3104144508,47.99018859863281
2020-11-07,48.94706344604492,43.77140426635742,47.99018859863281,44.950531005859375,3284018891,44.950531005859375
2020-11-08,46.979164123535156,44.751094818115234,44.950531005859375,46.32411193847656,1942580894,46.32411193847656
2020-11-09,46.88874435424805,44.05381393432617,46.32408905029297,45.085147857666016,2120230608,45.085147857666016
2020-11-10,45.2667121887207,43.496360778808594,45.08634948730469,43.91678237915039,1711680042,43.91678237915039
2020-11-11,45.87461471557617,43.88876724243164,43.91672134399414,45.00318145751953,1951503810,45.00318145751953
2020-11-12,45.85275650024414,44.111141204833984,45.0028190612793,46.006324768066406,1910458014,46.006324768066406
2020-11-13,50.128299713134766,45.970252990722656,46.00598907470703,49.60758972167969,3277709713,49.60758972167969
2020-11-14,49.894718170166016,46.93217468261719,49.60758972167969,48.332069396972656,2182539078,48.332069396972656
2020-11-15,48.61453628540039,46.43658447265625,48.33207321166992,47.11040115356445,1940820416,47.11040115356445
2020-11-16,54.580810546875,47.05651092529297,47.11039733886719,53.94731903076172,3849634180,53.94731903076172
2020-11-17,57.656982421875,53.702186584472656,55.592281341552734,57.218074798583984,4360899263,57.218074798583984
2020-11-18,57.6678352355957,52.337120056152344,57.21620178222656,55.594722747802734,4617416201,55.594722747802734
2020-11-19,62.76266098022461,54.32532501220703,55.59528350830078,61.66030502319336,4994087751,61.66030502319336
2020-11-20,64.0783462524414,60.56486511230469,61.6602783203125,62.15877151489258,4715454886,62.15877151489258
2020-11-21,66.23863220214844,60.704383850097656,62.15877151489258,65.03925323486328,4941857706,65.03925323486328
2020-11-22,65.96782684326172,59.94810485839844,65.03925323486328,62.167598724365234,4724381728,62.167598724365234
2020-11-23,67.52412414550781,60.99003219604492,62.16765213012695,66.81412506103516,5401985626,66.81412506103516
2020-11-24,69.98082733154297,65.20362854003906,66.80919647216797,66.7561264038086,5798262569,66.7561264038086
2020-11-25,67.66753387451172,59.675254821777344,66.75473022460938,61.18492889404297,4508381430,61.18492889404297
2020-11-26,62.04523849487305,48.812889099121094,61.18124008178711,53.0670166015625,6714025681,53.0670166015625
2020-11-27,54.996734619140625,49.417301177978516,53.08098220825195,51.94742202758789,4415132409,51.94742202758789
2020-11-28,56.23832321166992,51.51839828491211,51.95339584350586,54.629634857177734,3595529893,54.629634857177734
2020-11-29,60.60249710083008,53.90810012817383,54.634639739990234,59.43581008911133,3986426280,59.43581008911133
2020-11-30,66.09657287597656,57.863304138183594,59.417354583740234,65.66328430175781,5107971362,65.66328430175781
2020-12-01,69.125732421875,60.96248245239258,65.66475677490234,63.6581916809082,7315608340,63.6581916809082
2020-12-02,67.40637969970703,62.13319396972656,63.65952682495117,66.46662902832031,5769694313,66.46662902832031
2020-12-03,67.55730438232422,63.992435455322266,66.48155212402344,66.2347412109375,4470905699,66.2347412109375
2020-12-04,66.55921936035156,58.61019515991211,66.23843383789062,59.53870391845703,4050831904,59.53870391845703
2020-12-05,62.62771987915039,58.896873474121094,59.53150177001953,61.8465690612793,3361493472,61.8465690612793
2020-12-06,63.27402877807617,59.97425842285156,61.84447479248047,62.28615951538086,2575378191,62.28615951538086
2020-12-07,65.29165649414062,61.446563720703125,62.27882385253906,62.61493682861328,3228927549,62.61493682861328
2020-12-08,63.4698486328125,56.85032653808594,62.609256744384766,57.42464828491211,3165613419,57.42464828491211
2020-12-09,58.41695785522461,54.15255355834961,57.41697692871094,57.91804504394531,3172076429,57.91804504394531
2020-12-10,57.98212814331055,55.25242233276367,57.91896438598633,56.25117492675781,2260508467,56.25117492675781
2020-12-11,56.24318313598633,53.19002914428711,56.248313903808594,54.50011444091797,2844075267,54.50011444091797
2020-12-12,58.6140251159668,54.493595123291016,54.493595123291016,57.99923324584961,2243154299,57.99923324584961
2020-12-13,63.429744720458984,57.207130432128906,58.00397491455078,61.576576232910156,2887348605,61.576576232910156
2020-12-14,62.203582763671875,59.22991180419922,61.598209381103516,61.80803298950195,2596430678,61.80803298950195
2020-12-15,63.480262756347656,60.64543533325195,61.80894470214844,60.534423828125,2771989672,60.534423828125
2020-12-16,68.76022338867188,58.82607650756836,60.542510986328125,68.72356414794922,4556884369,68.72356414794922
2020-12-17,80.3152084350586,67.37892150878906,68.73075866699219,74.40498352050781,8228359890,74.40498352050781
2020-12-18,82.82096862792969,73.3721923828125,74.42670440673828,80.89673614501953,7466944395,80.89673614501953
2020-12-19,91.51813507080078,78.15565490722656,80.88269805908203,89.15428161621094,7291063491,89.15428161621094
2020-12-20,90.76382446289062,82.58079528808594,89.10540008544922,85.55149841308594,6455246707,85.55149841308594
2020-12-21,88.3116683959961,76.50960540771484,85.55322265625,78.0865249633789,7364920867,78.0865249633789
2020-12-22,85.10197448730469,73.60821533203125,78.04576110839844,84.82476806640625,8372885457,84.82476806640625
2020-12-23,87.37702941894531,71.33995819091797,84.82372283935547,75.34931182861328,9093343226,75.34931182861328
2020-12-24,82.6009750366211,73.6742172241211,75.40701293945312,82.2739028930664,7454626710,82.2739028930664
2020-12-25,94.27801513671875,80.0059814453125,82.23432159423828,93.51046752929688,8600055755,93.51046752929688
2020-12-26,99.21868133544922,92.14810180664062,93.58086395263672,95.33349609375,9337679184,95.33349609375
2020-12-27,103.37020111083984,91.994140625,95.33159637451172,93.97044372558594,10393079815,93.97044372558594
